userName;content;score;at
Queena Tabita azka;Aplikasinya membagongkan, pas aku coba masuk zoom lewat laptop tiba2 layar ku warna merah, tmen2 ku yg lain kameranya item trs g ada namanya, trs kayak ada suara effect error gitu, kayak virus gitu ga sih? ??, kalo ini virus, bantu jawab aja ya, soalnya pas aku mau chat assistant nya jg, tiba2 laptop ku shut down sendiri, ini laptop ku lg di perbaiki,MOHON DI PERBAIKI YA ADMIN APLIKASI ZOOM MEETING YANG DI LAPTOP, SOALNYA LAPTOP KU JADI RUSAK NIH ?????(aku pake passcode, launch meeting ga bisa);1;2021-11-18 01:24:37
Deddy Loe;mantap;5;2021-11-18 01:19:18
SUGIONO BLAGAK;Ok;5;2021-11-18 01:11:58
Subhan -;Ok;5;2021-11-18 01:07:31
Ryyn Kun;WOI BUAT ZOOM LITE LAH;5;2021-11-18 01:01:24
Wiryawan Pratama;Meresahkan;1;2021-11-18 00:57:24
Reddy Kurniawan;Pagi maaf ya karena saya cuma kasih 2 bintang karena pas saya update kok malah ga bisa diganti stop vodeonya mohon diperbarui ya Zoom Cloud Meetings nya supaya bisa diganti lagi stop videonya??, Terima Kasih??????;2;2021-11-18 00:50:10
Heriyanti;Berguna banget;5;2021-11-18 00:44:00
Ibrahim Tsaqif;Ga asa background di hp lama;3;2021-11-18 00:41:11
faiq Ikram;Kenapa Saya Tidak Bisa Download!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi Boong;5;2021-11-18 00:29:26
Reta Septian;Ini bagus banget tinggal minggu link aja udh selesai tinggal masuk;5;2021-11-18 00:13:31
Naufal Athhar;Sudah ok. Disarankan agar zoom ini bisa lebih berkembang dalam kecanggihannya.;5;2021-11-18 00:00:57
mama michelle;Good;5;2021-11-17 23:55:58
sumarto al faiq;SSasAsasA.op;1;2021-11-17 23:55:23
Reysha Ridwanezka;Tiba2 keluar dari zoom;1;2021-11-17 23:52:34
Queena Gamers;Cool;5;2021-11-17 23:49:13
mamat sobari;Ok;5;2021-11-17 23:39:19
maria vardila;Mantap;5;2021-11-17 23:31:17
Khansa Kayyas28;Recommended;5;2021-11-17 22:34:53
amsar m;Bagus,cepat respon;4;2021-11-17 22:30:14
Park sun Ra;aplikasinya Gak Bisa Di Download... Jelekk bangettt!!!;1;2021-11-17 21:06:22
Kurnia Yogi Irawan ST;Okey, tapi tidak ada pilihan virtual background blur Di HP android ?;5;2021-11-17 19:55:04
celestine zanetta;Sebenarnya apk ny bagus tapi virtual background nya dong gk bisa jangan pilih kasih sama hp keluaran terbaru harus juga sama yang hp keluaran lama;3;2021-11-17 17:57:25
Djulham Efendi;Mantab;5;2021-11-17 17:43:27
suratto 11;Bisa lg;5;2021-11-17 16:44:54
Deradjat Deradjat;Good;5;2021-11-17 15:34:13
tulasno nano;Ok........;5;2021-11-17 14:39:48
Amry Arifina;Login terus sih ke FB.. gak bisa2 Uda konfirmasi berkali kali juga;1;2021-11-17 14:09:50
Ucok Gaming;Wey ajg ni npa gw gak bisa login dah coba berkali kali tetep aja gak bisa padahal tanggal lahir gw dah bener ajg;1;2021-11-17 13:50:38
Rodison Sihaloho;Thank;5;2021-11-17 13:34:41
ja ya;Mantap;5;2021-11-17 12:40:00
asral palompo;susah untuk di instal;1;2021-11-17 12:30:09
puniwiw;Gabisa pake background kalo di hp;3;2021-11-17 12:24:52
Risqi Amellia;Buruk;1;2021-11-17 12:15:41
Kristan Tia;Mohon ijinnya untuk mendounload aplikasi Zoom cloud meeting ini;1;2021-11-17 11:45:00
yullie yullie;Jelek banget;1;2021-11-17 11:25:39
Natanael Jw;Terima kasih;5;2021-11-17 11:03:11
Yolanda Aryani;Mohon maaf kenapa saya kok ga bisa di download ya min padahal paketan saya masih banyak, sinyal juga ga jelek??;1;2021-11-17 10:47:33
Yulia Hayati;Oke si;5;2021-11-17 10:27:14
Renaldi Yehia Sergio;I don't Use background;1;2021-11-17 10:17:52
Yani Rangga;Ok zoom...;5;2021-11-17 09:40:50
Saiful Amri;Sangat bagus sekli..;5;2021-11-17 09:17:40
Ari Jalu;Apk nya sih bagus tp kalau bisa developer ya bahasa nya diubah jadi bahasa indonesia biar lebih mengerti....sebab Saya kurang bisa bahasa Inggris;5;2021-11-17 09:09:30
Helwa Alkatiri;Background picture bya ga muncul;5;2021-11-17 09:07:54
Moch Lie ing Siang;Cepat dan benar;5;2021-11-17 08:45:11
Ridho Prasetyo;Makasi;5;2021-11-17 08:32:42
Mata Merah;Ok;5;2021-11-17 08:02:01
SRO HONO;Bisa untuk menghemat waktu simpel;5;2021-11-17 07:58:28
Ahmad Maul;Gk setuju ngabisin kuwota mikir oderan sama bonus jgn kaya begini di tampikan bonus di hilangin gk kasian para drever;1;2021-11-17 07:34:52
Rokhmat Sumur gunung29;Aplikasi nya bagus;3;2021-11-17 07:33:32
Prastika;bagus;4;2021-11-17 07:25:53
M sidik Wahyudi;Makasih bisa membantu untuk lomba mhq;5;2021-11-17 07:24:41
Jumita Ina;??;5;2021-11-17 07:22:46
Rosmiyati Aja;Apl bagus tp kurang optimal Banyak kendalanya kalo mau masuk Dan harus kah d unistal kalo sdh lama tdk d gunakan;5;2021-11-17 07:13:27
irfpan mawardi;Mantap sangat bermanfaat;5;2021-11-17 07:11:19
Nayla Wijaya;Punya sya gk bisa buat daftar padahal tanggal lahirnya bnr lo.;1;2021-11-17 06:45:32
Renata Hadi;Bagus nih buat zoom;5;2021-11-17 06:44:34
Niki;good;5;2021-11-17 06:24:40
Kusnaen Kusnanto;Kenapa punya sy gk bisa buka zom;5;2021-11-17 06:24:05
Adelia Sabrina;Tidak bisa di download ????????????;1;2021-11-17 06:19:24
Shine Official;Good;3;2021-11-17 06:18:44
Ni Luh Putu Aprilia Sukma Dewi;kenapa tidak bisa menginstal aplikasi ini?;1;2021-11-17 06:06:19
codot balap;Keren banget;4;2021-11-17 05:56:52
Mas Priyo;??;5;2021-11-17 05:40:47
Bromis;Ada Bug utk narzo 20 pro. Jika buat dari hp jadwal meeting malah saat client join tidak bisa kelihatan di waiting room untuk di approve lewat desktop. Mohon bisa di perbaiki. Terima kasih;1;2021-11-17 05:10:14
Agustinus Dappa;Good;5;2021-11-17 04:23:50
Gembos Purba;Tidak bisa diinstal;1;2021-11-17 04:11:21
Suhail Lh;Kenapa tidak ada fitur background nya di hp???;2;2021-11-17 04:05:34
devaniii;Ok;5;2021-11-17 04:04:36
Cah Angon;Hp saya seri vivo y71, kok tidak bisa instal aplikasi ini ya.;1;2021-11-17 04:04:33
Alif Ihsan Mutaqin;Zz;2;2021-11-17 04:03:10
Meisyah Aulia;Tolong virtual background;5;2021-11-17 03:54:01
Axon Evermore;Syalom aplikasi ini bagus sekali sedangkan HP saya Samsung,?? aku di support terus sama pepbuatnya trimakasih ya zoom thnku ??????????????????????;5;2021-11-17 03:53:33
Aris Rakhmat Saifulloh;Asui;1;2021-11-17 03:24:16
Topek Topek;Baik;5;2021-11-17 03:04:21
Yt Kentang;Good;5;2021-11-17 02:38:33
Yusuf Mahalli;Good;5;2021-11-17 02:38:05
dwiki sp;Kamu bikin saya belajar,tidak suka!;1;2021-11-17 02:38:05
sugi anto;Mantap;5;2021-11-17 02:30:30
Box of Lazuardi;i suggest zoom has a new feature like lobby. so users can do a single class with one link but has a spesific sub class. like we want to FGD in one class with many group or an online interview with many participant which only 1vs1 with HRD in sub class while the other await in main lobby..;5;2021-11-17 02:28:20
ziskandar Tj;Gambar dan suara kualitas bagus;5;2021-11-17 02:27:55
Yanti Nasution;Goog;5;2021-11-17 02:23:25
Steni oldus Kantus;Bagus sekaali;5;2021-11-17 02:22:17
DIDIK FIRMANSAH;Mantap;5;2021-11-17 02:19:43
Sigit Kristianto;Baik;5;2021-11-17 02:19:03
Nayra Mahya;Serius, udah speechless sama aplikasi ini. Udah pake setahun lebih lho, eeh malah tiba tiba error gak bisa ikut meetingnya.;2;2021-11-17 02:12:21
Mghufron Kurniadi;Game ini seru sekali yahaha hayyuk pal pale;5;2021-11-17 02:03:05
Anggun Juliani;Rk iso nggo donlod??;1;2021-11-17 01:52:56
Ipan Affandi;Mantap;5;2021-11-17 01:46:51
Agus Irawan13;Sangat membantu untuk berbagai kegiatan;5;2021-11-17 01:44:51
marlinda arn;Good nice;5;2021-11-17 01:40:43
Dziya Al Fallah;Mungkin lebih baik lagi kalau di chatnya ada fitur pesan yang dapat dibaca bagi peserta yang masuk pada waktu setelah chat itu dikirim.;4;2021-11-17 01:36:10
dicky zebua;mantap;5;2021-11-17 01:34:58
Olesya Layevska Wayden Liu;Its great??;5;2021-11-17 01:25:35
Angel lia Angel lia;Bagus banget astaga aku senang;5;2021-11-17 01:18:54
Jefry Julian;Jlek;1;2021-11-17 01:17:21
Alya Mukhbita;Zoom sangat membantu;5;2021-11-17 01:13:55
Vincent Artha Sanjaya;mic nya selalu tenyala sendiri;2;2021-11-17 01:09:34
Marwah Inkaori Gautama;Bagi saya ZOOM ini bagus, cuma.. kenapa hanya iPhone yg bisa memakai background.. hp yg lain tdk bisa tolong di perbaiki ya trmksh????;4;2021-11-17 01:07:38
rainbow si pelangi;Aplikasi ini Bagus kok walaupun kadang keluar sendiri;5;2021-11-17 00:52:51
Johanis Malee;Ok;5;2021-11-17 00:48:08
yulan Lawi;Bagus;5;2021-11-17 00:27:34
Laardiansyah Rumbia;Pokoknya bagus aplikasi yg sanggat membantu;5;2021-11-17 00:25:39
Noor Hariwati;Blm mulai kak;5;2021-11-17 00:17:46
vallery;Males sekolah.;1;2021-11-16 23:49:55
Dini 58;ZOOM media terbaik saat ini u berkomunikasi digital.;5;2021-11-16 23:29:50
Endang Smarta;Baru coba;5;2021-11-16 22:33:41
Pit Putnarubun;Baik;5;2021-11-16 21:31:11
Habel Arnold Richard;Mantap;3;2021-11-16 21:29:11
Insan Munajad 3;Mantap;5;2021-11-16 18:39:36
Grego Ramoh;sangat membantu saya sebagai guru;5;2021-11-16 17:36:56
Juita Nanda Asmadi;??????????????????;5;2021-11-16 17:27:46
AL Aun Chanel;Oke;4;2021-11-16 16:27:11
Latifah Zainu;Sumpah bagus banget....................................;5;2021-11-16 16:17:37
Kirana Shafira;????????????????????????????????????????????????????????????????????????;1;2021-11-16 16:09:51
Noel parningotan Panggabean;Kren;5;2021-11-16 15:36:53
Agif sem;Coba dulu;3;2021-11-16 14:34:00
Muhammad Azmi;Wah bagus banget;5;2021-11-16 14:27:53
Tips DJ Josse;Nice experience with Zoom cloud meeting;5;2021-11-16 14:23:08
Enzo Michio;Bagus untuk sekolah hihi bagus aplikasi ini;5;2021-11-16 14:05:43
Dinda Elfira;Aplikasi yang bagus;5;2021-11-16 13:46:18
Ultra Gaga;Eh;5;2021-11-16 13:06:38
Maysir Lutfi;Mantap....;5;2021-11-16 13:05:20
Afnan Raya Sakinah;Mantap;5;2021-11-16 13:00:50
Jasmine T.M;Mau cerita tentang zoom, Jadi nih gw lagi mau meeting nah kan udah masuk tuh yekan, nah masalah ny itu sering keluar sendiri aing, ya syukurlah ada WA jadi bisa tanya tmn gw. nah udah ampe itu aja trmksh wr.wb;2;2021-11-16 12:16:29
Ari susanto;Padahal hp aku vivo ram 6GB,kok gak ada background nya ni penipuan????;1;2021-11-16 11:58:33
Ririn Wuran;Ok;5;2021-11-16 11:52:53
Buddy Maringka;zoom.us ????;4;2021-11-16 11:39:59
Ahmad Iswanto;Good;5;2021-11-16 11:18:16
Rudy Bareno;Ok;5;2021-11-16 11:16:10
ayu nur intan;Bagus;5;2021-11-16 10:30:01
Xavier Leonidas;Good;5;2021-11-16 09:44:23
Tri Rahayu;Bagus;5;2021-11-16 09:40:43
ABDUR RAHMAN PILLIANG OFFICIAL;No download;1;2021-11-16 09:31:22
anna rahma;Mantul;5;2021-11-16 09:05:30
Maha Rani;Lebih menarik;5;2021-11-16 08:23:38
Gohan YMS;Hebat;5;2021-11-16 08:18:30
Agnes TRIANDINI;Tidak ada background;1;2021-11-16 07:53:29
Kekey Kekel;Bagus buat sekolah;5;2021-11-16 07:42:28
Fitri Musrofihah;Nice??;5;2021-11-16 07:38:27
Iwan Kurniawan;Zoom Bagus;5;2021-11-16 07:16:30
Dani wardani;Sangat bermanfaat..;5;2021-11-16 07:11:14
Heni Rahmawati;Thanks for watching the play store you my clothes ??;5;2021-11-16 07:02:32
Balya Abas;Saya kan anak sekolah ya tapi kok agak aneh ya;5;2021-11-16 06:23:29
Jetrina lubis;aplikasinya bagus;4;2021-11-16 05:43:51
Hendri Rizal;Aplikasi ini sangat bagus sekali;5;2021-11-16 05:32:45
Trio Aesthetic;Bagus;5;2021-11-16 05:17:25
Yudi Muhamad;Bagus,banget donlot sekarang nyesel lo kalo gak donlot ayo donlot sekarang.?????????????????????;5;2021-11-16 04:50:56
Wirinustabuni Witax88;Good;5;2021-11-16 04:42:13
jamaluddin mansyur;Ok;5;2021-11-16 04:40:17
Kelvin Bill lawrence;GG;1;2021-11-16 04:07:45
PUTRA Kelas 5 A;sekull;3;2021-11-16 03:55:56
Imelo54 John;Well;5;2021-11-16 03:53:32
Mahardika Adiputri Athiyyah;Bisa belajar ....... online .. masyallah bagus bgt app nya smg yg bikin dapet berkah .... ?????? every day on any who;5;2021-11-16 03:46:26
Ahsan Kyo;Saya waktu itu ga bis zoom sekarang saya sudah bisa saya bisa belajar bah wa saya itu pintar bisa masuk zoom sendiri terimakasih;5;2021-11-16 03:46:22
Afifah Mahyarani;hei tayo;5;2021-11-16 03:38:31
Jofan Yohanes;Zoom bodok;5;2021-11-16 03:28:25
Patricia Gunawan;Kenapa untuk redmi note 8 saya tidak bisa ada fitur virtual background ?;1;2021-11-16 03:25:40
Ledi Renadi;Background nya tolong untuk semua tipe hp;1;2021-11-16 03:17:43
Emi Jumria;Sangat bagus aplikasinya;5;2021-11-16 03:09:35
UU SUHUD;bagus;5;2021-11-16 02:49:53
CHIKO_GAMING42;Down terpaksa karena di suruh guru ????;5;2021-11-16 02:46:08
Bayurascal12 Bone;Nice;5;2021-11-16 02:45:51
Zara Fatihatul;Kapan eror nya sih, gua bosen daring mulu;3;2021-11-16 02:43:12
Sherina Gui;Gg gemuk :V;5;2021-11-16 02:34:40
Norma Selvi Adiptia;Virtual backgroud android nya dong jangan cuma bisa dilaptop juga;1;2021-11-16 02:34:39
RENDRA AGIT TRISNAWAN;Please provide virtual background ability for all android devices;5;2021-11-16 02:32:30
hirumi shinichi;zoomnya cepat abisin batere. klo bisa 1 persen batere sama dengan 10 menit;1;2021-11-16 02:30:40
Milanda Naysa Gani;Is good;5;2021-11-16 02:19:52
J. Ezzy;bikin stres asw;1;2021-11-16 02:07:02
Ghaissan Ghaissan;Jelek;1;2021-11-16 02:00:37
Keyla Ramadhani;Aplikasi ini sangat bagus;5;2021-11-16 01:58:17
Kaylana Nafeeza;Butut kok di hp aku ga bisapake backgroud..pokonyaaa jeelekkkkkkkkk;1;2021-11-16 01:54:39
Azahra Putri;Aplikasi zoom ini gak jelas karna kayak aplikasi banyak bacot;1;2021-11-16 01:49:46
abidzar wh;Oke lah;5;2021-11-16 01:39:56
Opung Bella;Ini bagusss banget buat aku sekolah;5;2021-11-16 01:18:44
Fandi Dinata Barus;Karna aplikasi ini saya mendapat kan nilai -,karna tidak on cam,padahal kamera saya sudah on dari tadi;1;2021-11-16 01:18:10
Budi Sulistyono;Good aplications;5;2021-11-16 01:17:35
•mpii•;Apa sih keluar keluar terus;2;2021-11-16 01:06:54
Adi rahman678;Aplikasi mantap;5;2021-11-16 00:49:35
Kasdar Bone;Bagus sekali;5;2021-11-16 00:48:16
Aan lee Sitorus;Mantap;5;2021-11-16 00:45:28
Putri Buana;Nice bgt thank u zoom;5;2021-11-16 00:35:23
Septiani Rahmadana;Kenapa saat saya mau break room malah keluar sendiri tolong diperbaiki lagi;3;2021-11-16 00:34:36
Astanti Sakaria;No coment, liat bintangnya aja;5;2021-11-16 00:24:54
Kevin Nainggolan;Zoom sangat bermakna bagi keluarga ku;5;2021-11-16 00:18:09
Putri Enjelika;Dengan aplikasi ini pekerjaan saya dan aktifitas saya sangat terbantu;5;2021-11-16 00:16:26
reza noor serva;Goooooood;5;2021-11-16 00:05:38
Suherman Herman;Memuaskan;4;2021-11-15 23:58:36
Willy Om wil;Mlm ini;1;2021-11-15 23:53:04
Andik Suseno;Aplikasi ini sangat bagus = ? ? ? ? ?;5;2021-11-15 23:52:02
dominiko yasa surbakti;Akubisa belajar lagi dan bisa bertemu teman temanaku lagi ??;5;2021-11-15 23:37:15
Asgar Usman;Good job;5;2021-11-15 23:27:28
Tasmiyatun Atun;Bagus sekali;5;2021-11-15 23:25:00
Eliora Marthinus;Wih nih zoom bagus banget;5;2021-11-15 23:07:50
RahmatBJ 1422Official;Please , Update For Supported My Smartphone Realme The Virtual Background ????????????????????;2;2021-11-15 22:59:48
Caroline Lombok;Good;5;2021-11-15 22:22:30
Zaenal abidin Abidin;??????????;5;2021-11-15 22:08:48
yuni irianingsih;Good;1;2021-11-15 20:08:09
Aris Febri;Baik;5;2021-11-15 16:46:11
Sofi Nur Hanifah;Bagus si, tapi gara gara lu aku trauma zoom bareng temen sekelas anjrit. makin gak siap ketemu si ayuk!! Kek orang gila aku zoom ngakak terus. Ayuk parah si;5;2021-11-15 15:43:34
RAGIL SAPUTRO;Lihat aja dulu;5;2021-11-15 15:25:14
Agus Hutabri;Semakin baik penggunaannya;5;2021-11-15 15:18:28
Andi S. W;Sudah bagus, tingkatkan terus supaya jadi lebih baik lagi;4;2021-11-15 15:02:42
Mohammad Teguh Rivaldi;Bagus, sederhana, dan keren kalo kita pakai Green Screen bisa ganti BG apapun yang dimau,, BTW kalo mau Zoom Unlimited Waktunya, Silahkan Beli Yang Premium;5;2021-11-15 15:00:42
KING SQUAT;good good;5;2021-11-15 14:55:45
Merianto Tanesab;Aplikasi bagus Aku kasi Bintang 5;5;2021-11-15 14:45:29
Sudarno Darno;Oke;5;2021-11-15 14:08:52
Vino Ariunus;Mencoba bang ??;1;2021-11-15 13:57:58
Darwanto;Baik;5;2021-11-15 13:52:42
Edy Purwanto;Jos;5;2021-11-15 13:32:54
Riska;Bagus;4;2021-11-15 13:29:16
Israiyah;Good;5;2021-11-15 13:24:06
Muhammad Zeyn;gjo;5;2021-11-15 13:20:42
Muhammad harafiz;Ok;5;2021-11-15 12:56:39
linawati wati;Suka aja lbh mempermudah keperluan;3;2021-11-15 12:30:28
Dora Kamila;Lumanyan sihhhhh;5;2021-11-15 12:30:04
Marsial Mahmut;Puas;5;2021-11-15 12:07:40
Muhammad Khoirul Muslim;Ga ada virtual background untuk HP;1;2021-11-15 11:46:48
Faleta Putri Aulia zahira;Bagus;4;2021-11-15 11:44:32
Harmaji Fadli99;Mbulet;3;2021-11-15 11:43:08
Kapin Shopin;Mantapzzzz;5;2021-11-15 11:16:59
halimah singosari;Berguna banget;5;2021-11-15 11:12:44
Muhammad Aldi Ramadhani;virtual background buat realme woy, hp support tapi ga tersedia buat realme;2;2021-11-15 08:39:12
Banu Irsyad Arkana;Keren ??????????banget;5;2021-11-15 08:35:59
Raihanpasha Hidayat;Saya Sangat Suka Aplikasi Ini Tapi Kenapa Kalau Di HP Itu Saat Saya Lagi Mulai Tugas Kelompok Saya Dengan Guru Saya Dan Teman Teman Saya Kenapa Yang Kelihatan Nya Itu Cuman 3 Orang? Tolong Di Perbaiki Atau Tambahkan Fitur Desktop Jadi Layar Nya Besar Jadi Kelihatan Semua;3;2021-11-15 08:26:43
Hikmah Nurul inayah;Bagus kok tapi masih ada yang kurang;3;2021-11-15 08:24:54
bakoelan berkah;Bagus;5;2021-11-15 08:05:45
Raja kill Nyampah;Keren;5;2021-11-15 08:03:11
Sandimin Sandimin;Bagus;5;2021-11-15 07:47:32
Risma Risma;Sangat bagus;5;2021-11-15 07:45:36
HIDAYATUS SALAMAH;Suka;4;2021-11-15 07:27:17
Bunda Pandan;terbantu;5;2021-11-15 07:26:41
Sudiris Ris;Luar biasa manfaat ZOOM. Terimakasih;5;2021-11-15 07:22:13
Ujang Zeni Saefulloh;Luar biasa muaskan;5;2021-11-15 06:56:03
Fakhrur Rizal;Sangat Memuaskan;5;2021-11-15 06:38:55
Ignatius Suhartadi;Ok;5;2021-11-15 06:35:57
Wahyu Setiaji;Bagus;5;2021-11-15 06:30:21
Abraham Allopasau tangdiala;Good;5;2021-11-15 06:23:36
maimunah maimunah;Baik;5;2021-11-15 06:19:39
Lisbet Sinaga;Bagus?•?•??•?•??'?'?(~_^)?'?'?(~_^)?'?'?(?o?)(•?•)(?o?)(?o?)(•?•)(?o?)(?o?)(?(?)?)?'?'?(~_^)?'?'??•?•?(•?•)?•?•?(?????)?•?•?(?o?)(?????)(?(?)?)(?????)(?(?)?)(•?•)(?(?)?)?'?'?(?(?)?)?•?•?(?????)???(?????)(~_^)(?????)(?(?)?)(???)?^?^?(???)(´?`)(´?`)(?????)(´?`)(•?•)?^?^?(•?•)(?(?)?)?'?'?(?(?)?)(?o?)?'?'?(•?•)(~_^)(?????)(~_^)(?o?)(?????)(?(?)?)?^?^??'?'?(?(?)?)(•?•)(?o?)(?????)(~_^)(?????)(~_^)(~_^)(?????)(~_^)(•?•)(~_^)?'?'?(~_^)?'?'?(?(?)?)(?(?)?)(•?•)?^?^?(?????)?^?^?(?????)(?(?)?)(?????)(?(?)?;5;2021-11-15 05:59:50
Tatik Lauren;Bagus bgt;4;2021-11-15 05:41:38
Adi Pong;Super;5;2021-11-15 05:32:38
uler manis;Bagus Aplikasi ini Aku Bisa Vidiokol Di Apli Ini Apli Bagus;5;2021-11-15 05:03:56
Friska Simarmata;enak banget bisa Sekolah jadi lebih pintar?? bisa ngliat tugas kita sendiri Paik imel sendiri debes dehh bangat dehh is debes deh pasti kalian pada zoom ya seru lo kalian harus zoom ya biar pintar???? jadi kita harus zoom ya biar sukses????;5;2021-11-15 04:57:42
Sumba Official;mantap;5;2021-11-15 04:36:25
Dimas Yoyok Paidjo;Boleh;5;2021-11-15 04:31:19
siti kusmiyatiningsih;Baik;5;2021-11-15 04:08:49
sudjarwo rinahati;Zoom sangat jernih diarea bebas hambatan...mhon petunjuk bagaimana caranya memunculkan kamera saat zoom karena sering tidak muncul. Trimakasih????;5;2021-11-15 04:02:34
djono trisianto;bagus;5;2021-11-15 03:53:52
Nur Aisyah;Tolong di perbaiki lagi ya kak aplikasi zoom nya ??;5;2021-11-15 03:49:48
Moreno S;Awokawok????;1;2021-11-15 03:44:58
Kesha Arbina Mutiara Idris;bagus dan bermanfaat banget sangat membantu dan jg sudah di upgrade jd lebih keren;5;2021-11-15 03:43:47
Zanira nursyarifah;Makasih Karna Membuat saya makin Malas belajar ????;5;2021-11-15 03:42:03
Erienda Luthfia Putri;??????????????????;5;2021-11-15 03:28:30
Dwi Nia;Kereb;5;2021-11-15 03:23:24
roy blcaksweet07;good;5;2021-11-15 03:13:43
SITI SUTIKHAT HELEN;Bagus;3;2021-11-15 03:09:26
Alqarana Trisanti;Sangat membatub.tapi sangat membosankan;5;2021-11-15 03:04:59
Fajar Budiyanto;Very bad when meeting and force close;1;2021-11-15 02:46:32
_Auliaa_;Jelekkkkkkkk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!NGAPAIN LIAT² KE BAWAH DAH DI BILANG DI ATAS APLIKASINYA JELK BANGET;1;2021-11-15 02:46:16
Syaroful Anam;Kenapa gak bisa dibuka;5;2021-11-15 02:41:33
Rizqy maulana Ibrahim;Sya kok gk bsa pke begroun nya pdhal udh di updets;1;2021-11-15 02:13:41
Ind.B 99;Sgt membantu;4;2021-11-15 02:09:52
Angelica329 Channel;Good;5;2021-11-15 01:57:35
Asyari;Sangat baguss;5;2021-11-15 01:55:18
cindyy auliaa;yaallah kenapa aku gabisa ngedownload terus aplikasi ini ya trus kenapa harus mencoba coba terus pss lagi dibutuhinnya ah fak aku kasih bintang 1 aja karena kurang memandai;1;2021-11-15 01:43:54
Farah Salsabila;Sangat bagus??;5;2021-11-15 01:43:41
28_ PUTRI SITEPU;Terdebesdd;5;2021-11-15 01:35:46
Arya Abiyu rasyid;Gimana ini zoom dulu dulu mb nya kecil sekarang malah makin naik kesian tau yg mb hp nya kecil;1;2021-11-15 01:35:31
Alberto Da costa 06;Apl nya bagus;5;2021-11-15 01:34:19
Amel Manurung;apk ini sangat bagus;5;2021-11-15 01:13:25
Sarmidi Ssos;Belum sempurna masih ada kelemahannya;3;2021-11-15 01:11:56
Ajeng Putri;??;5;2021-11-15 01:05:20
Orang Biasa;Tolong berikan fitur tarik pesan;2;2021-11-15 00:58:30
Jumi Nah;Aplikasi nya jelekkkkkkkkkkkkkkk gak bisa di donlod;1;2021-11-15 00:47:44
sergius ambon;Ok;5;2021-11-15 00:38:48
Gordianus Jemadi;Backroundnya gak bisa saat metting zoom;5;2021-11-15 00:22:13
Meri Kalli;Sangat membantu pelajaran online kami saat pandemi;5;2021-11-15 00:02:54
Marlo Adri;APKNYA BAGUS BANGETTTTTTTTT;2;2021-11-14 23:56:09
