content;value
Rating Shopee turun drastis.. anda itu MARKETPLACE (menjembatani antara penjual dan pembeli) bukan brand Olshop yang menjual produknya sendiri. Tidak seharusnya ikut campur dalam memlih jasa ekspedisi. Biarlah pembeli kami memilih sendiri ekspedisi sesuai keinginan dan kenyamanannya. Sekarang banyak langganan saya pindah ke toko saya yang di si ijo dan si merah.;Negatif
Saya kecewa dengan sistem shopee yg baru apaan cuman reguler aja kita pembeli ga boleh milih ekspedisi yg diinginkan sdh ditentukan & celaka nya AntarAja ekspedisi yg baru main di dunia ekspedisi, bkn sekelas J&T ataupun Si Cepat (Favorit saya), mending sistem yg lama aja ga ribet pembeli bisa milih langsung ga meraba2 dgn status reguler gini main salah menyalahkan penjual pakai ekspedisi anu, kemarin bisa diubah pembeli sekarang ga bisa lagi, benar2 parah shopee sekarang jd malas belanja lg.;Negatif
Ini aplikasi apaan sih. Pemilihan jasa ekspedisi itu untuk bisa menentukan ekspedisi yg di mau oleh pelanggan. Ini ko gak bs milih. Dan ada ekspedisi yg tdk mau Terima jasa barang cair. Itu solusinya gimana. Kalo perubahan itu pikirin pelanggan juga dunk. Ada ekspedisi yg bodo amat. Sampe selesai kan barang sebelum paket sampe. Kalo gak di usut ya ilang. 1 per 1 pelanggan lama-lama Meninggal kan Shopee. Bnyak kerugian dri sistem baru.;Negatif
Kak tolong Kasih solusi yang terbaik untuk saya, paket saya blum saya Trima, udah mau tiga minggu dan saya Bingung harus Baggimana , saya sudah bayar dan hubungin pihak Shoppe dan toko nya tolong kasih solusi yg terbaik saya Bingung harus hubungin siapa lagi paket nya katanya hilang Los tapi ga tau Dimana saya udah DM iG juga Blm di baca;Positif
Kecewa Kalau tau gini mending gk usah update kemarin, jadi nyesel update gk bisa milih jasa kirim sendiri dan gk pernah dapat voucher lagi seperti sebelumnya, lebih bagus shopee yg lama Kalau gini terus jadi malas pakai shopee.;Negatif
Kenapa sekarang gk bisa pilih opsi pngiriman yg kita mau, misal nya JNE,JNT. kok plihan nya cuma shoppe expres standar, sya kurang nyaman dengn fitur tersebut???? Padahal salah satu yang membedakan shopee dengn yang lain ,itu ada pada opsi pengiriman yang tidak susah yang pelanggan bisa tentukan sendiri mau pakai expedisi apa, sekarang tambah susah???? Fitur baru opsi pengriman nya jelek????;Negatif
Sekarang beli di shope malez, karna tidak bisa nentukan jasa kirim yang dipakai tidak jelas, tidak tampil sperti sebelumnya, pilihan nama jasa kirim cuma ada reguler ,hemat, cargo. Padahal LEBIH MUDAH KALAU SEPERTI DULU, TAMPIL LAYANAN JASA KIRIM YANG DIPAKAI APAKAH JNE, JNT, ATAU GOJEK, ATAU GRAB... TOLONG DIPERBAIKI SEPERTI DULU..;Negatif
Hii shope,kalo ada bintang 0 saya kasih bintang 0!!! Kenapa jasa pengiriman di rubah menjadi reguler?? Pdahal saya sudah punya langganan tersendiri di shopee dan saya percaya sama kurirnya,krn saat sy tdak ada dia yg pegang paket sy,sekarang gak bisa pilih jasa pengiriman malah tambah ribet!!!belum lagi kurir baru yg ribet dan ga bertanggung jawab!!!! Saya mau lihat bbrp hari lagi,kalo masih kaya gini jasa pengiriman shope mending di uninstal aja sekalian dan beralih ke toko sebelah!!!;Negatif
Gilaaaa... Sekarang gabisa nentuin mau ekspedisi mana. Lah kalo pas kebetulan kita ga dirumah, trus yg bawa kurir lain, paketnya ilang siapa yang tanggung jawab? Shopee ga bakal mau tanggung jawab. Barang di kurir 3 hari kita belum dapet aja otomatis ketrima. Biasa pake id express dari jakarta sehari sampe, pake SHOPEE EXPRESS, katanya EXPRESS udah 2 hari masih di Jakarta. Kayaknya peraturan diubah reguler sama hemat biar SHOPEE EXPRESS Laku ya??? Soalnya selama ini kan jarang yang pake.;Negatif
Menyesal saya blanja di shopee. Ada toko yg kata@ cuci gudang,sya kmren beli hp hrga cuci gudang,sudah bgitu sja keterangan@. Setelah saya bayar eeeeeeeeeee kta@ barang tidak mesti hp,apa yg sampai hrus terima. Eh ternyata n trnyata yg smpai cuman hendset yg hrga@ sangat murahan. Saya minta uang kembali tdak bisa,barang yg sdah di terima gk bisa mnta kmbalikan dana,padahal mau sya balikan tu barang,tpi gk bisa di return. Apa gak pnipuan tuh Nama@? Kau makan lah tu uang haram!!!!!!;Negatif
jasa pengiriman kenapa mesti auto dari shopee, tiap daerah punya perbedaan jasa kirim sesuai layanan nya, kami jg sudah berlangganan dgn jasa kirim tertentu. jadi jangan rampas hak kami dengan perubahan seperti ini.;Negatif
Maaf bos q . Saya mewakili temen teme saya . Sekarang shopee . Pengirimanya . Membinggungkan (ribet). . Maaf bintang saya kurangi .. saya belanja mensesuaikan . Harga yg murah . Terus kalo kena ongkir mahal . Kita tidak bisa jual lagi .. mohon di kembalikan kayak dulu .... soalnya pengiriman itu penting ... bukanya ini jadi enak tapi jadi ribet ....;Negatif
Aduhh shopee. Kembalikan kebijakan yang lama dong! Saya lebih suka dengan sistem shopee yang bisa memilih jasa kirim sesuai yang kita mau, gak usah ditentukan shopee. Saya selalu pakai J&T, karna udah kapok pakai ekspedisi lain. Tapi sekarang malah gak bisa pilih sendiri lagi. Tolong shopee.;Negatif
Selebih nya belanja disini menyenangkan. Tp Saya sedikit bertanya kenapa saat menggunakan shopee paylatter ada tambahan biaya yang mesti dibayarkan (biaya transaksi). Padahal sebelum pesanan di buat,sudah terlampir biaya apa saja harus kita bayar.. Dan aneh nya lagi kenapa 'biaya transaksi' itu tidak sama dengan setiap pesanan yang dibayar dengan metode pembayaran shopee payletter..?? Karena yg saya tau 'saya belanja lewat shopee.';Positif
Bintang 3 dulu laah ya ... Masalah nya sekarang opsi pengiriman nya udah gak ada .!!! Dan setiap belanja di shopee jatuh nya lama nyampe nya tuh barang .. Please shoopee balikin aja lah kaya dulu lagi .,;Positif
Dengan dihilangkannya pilih langsung jasa kurir siap siaplah semua pindah!!!yang menilai baik buruknya jasa kurir adalah kami konsumen bukan aplikasi shopee Tempat kami kurir jnt dan jne adalah pavorit Sekarang jadi ribet bukan nya ngasih kemudahan tapi pelayanan jadi jelek !!! Kecewa!!!!!!!!;Negatif
Maaf bintang nya saya rubah, karena jasa pengirimannya menjadi acak, sehingga kita tidak bisa memilih sendiri jasa kirim sesuai yang kita inginkan. Tolong kembalikan opsi pengiriman seperti yang dulu, thanks;Negatif
Saya turunin lah bintangnya saya kecewa aja.. Biasa menggunakan kurir jnt atau jne sekarang kaget karena tidak ada pilihan keliatannya pake kurir apa tuh pas pesanan sudah dibuat.. Karena kurir yg biasa sudah tau rumah saya yg pedalaman gang jadi mereka sudah hapal mengantar dan sekarang gak tau siapa kurirnya jadi ribet buat ngejelasinnya dan apalagi sekarang pengiriman estimasinya lebih dari yg biasanya.. Gila sih kecewa parah kalo begini terus;Negatif
Menu games di shopee saya udh seminggu ini gak bisa di buka, apa memang sengaja dari servernya gak bisa atau gimana ini, Dulu shopee gak begini deeh knapa skrang jd begini yaa, menu komplain di chat shopee jg gak bisa di buka..;Positif
Kebijakan baru yang sangat buruk, hak kita untuk memilih sendiri ekspedisi dihilangkan. Customer lebih tau kondisi ekspedisi di wilayah tempat tinggalnya, dan itu yang menentukan cepat dan lambatnya pesanan kita sampai di tangan. Katanya sih bisa diubah, tapi jadi lebih ribet. Kecewa banget, sebelum ada kebijakan ini pesanan saya selalu tepat waktu, kali ini jadi gak menentu. Biasanya Surabaya-Madura hanya sehari sekarang 2 hari belum juga sampai. Ganti ke yang dulu lagi atau kita akan pergi!!!;Negatif
Shopee...... knp di aplikasi shopee gw ga bisa buat isi pulsa,ga bisa isi paket data internet,ga bisa isi vocer listrik.yg bagian menu ini ga bisa di buka.....tpi gw komen di youtub ktanya ada yg bisa n ada yg ga bisa....knp ko di hp gw ga bisa? Tolong kasih solusinya supaya bisa isi pulsa dll di menu pulsa tagihan dn hiburan.sampe detik ini menu tersebut ga bisa d bukaaaa;Negatif
Makin kesini makin kecewa sama sophee sekarang gk bisa pilih jasa pengiriman sesuai keinginan kita, saya gold member, tp makin parah Shopee, gara2 kurir, biar kita yg nentuin jangan Shopee, lama2 uninstall nich, kita maunya pilih ongkos kirim yg paling murah boooooossss, iya sih bisa milih, tp setelah chek out, kita pingin pilih sendiri yg paling murah, dan sreg jasa kirimnya, kita uda dewasa gk usah dipilihkandipilihkanZDFFERFGF;Negatif
Aku ganti jadi bintang 2 karna untuk pengisian pulsa dan tagihan ku udah ampir 5 hari masih aja ttp gak bisa di buka udah ngikutin saran yang shopee kasih masih juga entah apa yang jadi kendala nya pihak shopee nya gak bisa bantu heemmmm;Negatif
Kecewa dengan Update yg sekarang, cuma punya satu kesempatan merubah ekspedisi. Tarif pengiriman disamakan, jelas ini menguntungkan sepihak... Aplikasi makin berat, tidak selancar dulu. Koin harian dikurangi, intinya jangan nyesel kalo shopee nanti sudah pada hilang peminatnya...;Positif
Ini kenapah yah dgn aplikasi shopee,,dri kemarin saya belanja dua kali order pembayaran sudah ,tapi kok tidak terverifikasi pembayarannya??untun tim IT mohon diperbaiki n diperjelas apakah memang shopee gangguan???;Positif
Saya kasih bintang 1, sebenarnya lebih baik tidak ada bintang ! Tolong dong kembalikan jasa kirim sebelumnya !!! Semakin kesini semakin MENGECEWAKAN !!! Barang biasa nya datang paling lambat 3 hari sudah sampai ke alamat saya tapi sekarang bisa sampai 14 hari !! SANGAT SANGAT KECEWA ! LEBIH BAIK PINDAH KE APK SEBELAH !!!;Negatif
Skrng shopee gabisa milih ekspedisi yg kita inginkan. Jadi nilai minus shopee skrng. Saya harap bisa kembali ke shopee yang dulu, yg bisa pilih sendiri ekspedisinya. Dulu shopee platform belanja yg aku idam2kan skrng ga gtu. Baru kali ini sekecewa itu dan kecewa banget dengan platform belanja si oren ini. Saya harap shopee gak begini trs, ntar pelanggan shopee bisa beralih loh. Trims!!!;Negatif
Ini kenapa nih shopee nya, saya baru aja berapa menit yang lalu memperbaharui apk shopee nya tetapi ketika mau cek barang sudah datang/belum,cari barang,cek koin,buka shopeepay,dll kenapa ada keterangan 'Sedang terjadi kesalahan. Mohon coba beberapa saat lagi' kecewa deh baru diperbaharui bukan nya makin bagus tapi malah seperti ini;Negatif
Saya kesulitan memilih kurir jasa kirim kesukaanku sekarang. Padahal sebelumnya sangat ramah penggunaannya. Perubahan pilihan jasa kirim di Shopee tidak lagi ramah pengguna. Maaf, saya kasih bintang 1.;Negatif
Shope update-an terbaru sangat buruk. Gak bisa pilih jasa pengiriman sendiri seperti dulu!!! ???? kata bisa pilih jasa stlh pembayaran mana buktinya?? gak bisa! Mengecewakan jadi malesss pakai shopee;Negatif
Jasa pengiriman mohon jangan otomatis, kami yg di sumatra ini bisa mahalan ongkir dibanding barang yg dipesan.. Dulu lebih fleksibel kita bisa memilih jasa pengiriman yg sesuai.. Yg dipilih Shopee secara otomatis malah lebih mahal;Negatif
Sekarang shopee gaa asik, gabisaa pilih expedisi, pengiriman jd tambah lamaaa, dahlahhhh maless, tapi voucher ku jd gaa bisaa dipake:(( daan bikin ribet banget malah enakan yg dlu, karna kita sudah tau expedisi mana yg murah dan cepet, kalo ada yg mudah kaya kmrin knp harus dibikin ribet kaya skrng, hmmmm:(((;Negatif
Shopee skrg gak asik lagi. Jasa pengiriman di pilihkan shopee nggak kayak dulu bisa milih sendiri. Mana pake jasa pengiriman shopee lama bnget lagi. Bintang nya kasih 1 aja lah. Kalau masih kek gini otw unisntal;Negatif
Katanya gratis shoppypay 30.000 tp gk ada? Apa iklan nya bohongan biar banyak yang mendownload? Trus gk bisa pilih pengiriman pake jne dn j&t, katanya cod gratis ongkir? Nyata malah lebih mahal ongkirnya. Mohon di perbaikilah;Negatif
Udah platinum tapi gak visa pilih jasa kirim seperti dulu. Males dehhhhh.. mana dikasihnya yg jasa kirim mahal2. Mau ubah musti nunggu sejam, iya kalo inget. Kalo gak?? <<< BACA INI!! Dipikir semua orang bakal liat sopee mulu tiap jam?! <<< Sorry to say nih yaa.. bukan lebih baik TAPI LEBIH RIBET!!!;Positif
Mengecewakan sekali...katanya bisa di ubah expedisi kalau sudah di kemas...buktinya sya sudah pesan ongkir nya mahal sekali 135.000 via kargo,yg biasa jne jnt ongkir 65 rb, tdk ada pilihan ubah, pesanan juga belum 1 jam...malah vocer tdk bisa di pakai, padahal sya bayar pakai shopee pay,katanya krna tdk mendukung expedisi,bagai mana mau di dukung expedisi nya sudah di pilih kan, mahal lagi n tdk bisa di ubah... Sangat merasa di tipu dalam pembelian barang...;Positif
Maaf saya turun penilaian nya, akun saya saya dinonaktifkan permanen cuman gara2 tidak mau ikut klaim casback , karna di suruh isi saldo pertama langsung ludes , d suruh isi lagi ,saya tidak mau, dan setelah itu sayaa d blokir ,pdahal saya mau bayar shopepay later , geraaammm !!!;Negatif
Maaf saya kecewa sama shopee, padahal transaksi saya menggunakan shopee pay sudah sering dan dalam jumlah lumayan.. semua persyaratan untuk shopee pay later sudah saya tuntaskan tapi kenapa akun saya msh juga belum memenuhi syaran untuk aktivasi shopee pay katanya.. kalo gini mending cari e commerce lain ajadeh.;Negatif
Pesen barang 2 tapi datang nya 1, penyelesain masalah nya pengembalian dana, katanya akan selesai 7-14 hari kerja tapi sampai hampir 1 bulan lebih belum juga ada pengembalian dana, sudah berulang kali ditanya ke cs dan jawaban yg diberikan selalu disuruh tunggu. Benar-benar Kecewa... Beneran harus mikir buat pindah ke aplikasi belanja online tetangga.;Negatif
Setelah update, gak bisa pilih jasa kurir. Kembalikan ke sistem sebelumnya dong, biar pembeli yg pilih mau pakai kurir yg mana kita mau, kurir mode reguler mahal ongkirnya. gak seperti biasanya. Shopee mau ambil keuntungan sepihak dari selisih ongkir ya?;Negatif
Kenapa setelah diperbarui gk bisa pilih jasa kirim, malah yg muncul cuma reguler sama hemat doang Terus mau pakai voucher gratis ongkir di jam 12 juga gk bisa setelah pembaruan padahal di tokonya sudah tertulis gratis ongkir extra, tolong diperbarui lagi sepertu kemarin-kemarin Biar lebih enak;Negatif
Saya bingung ???? pilih pengiriman mala otomatis . Saya tidak butuh hemat . Percuma hemat hanya beda 2k-5k saja . Saya pilih karna saya tau yang mana pengiriman yang berkualitas . Sekarang dipilih otomatis mala jadi lelet barang saya datengnya . Kalo bisa diambil sendiri mending saya ambil sendiri . Tolong anda jangan ikut campur masalah pengirim pelanggan .;Positif
Shopee habis diupdate tiap kali dibuka malah sering keluar2 aplikasinya sendiri . Payah. Trus ttg jasa pengiriman skrg nggak suka bgt. Mending kyk dlu bisa milih sendiri. Nggak pake atur lokasi peta. Payah. Mana saldo shopee pay ku masih banyak lagi,, payah bgt shopee.;Negatif
Biaya admin keterlaluan.. Shopee semakin parah .. Asalkan kamu tau min admin. Semua reseller yg jualan di shopee mengeluh semua.. Keberatan di biaya admin.. Contoh tuh lazada, bukalapak dan tokopedia, . Biayanya ngak seperti shopee yg semakin menggila . APLIKASI PENJAJAH . semoga pak #jokowi melihat ulasan saya ini ?!?!;Negatif
Kak, permisi mau tanya. Kenapa aplikasi shopee saya, ketika saya buka, hanya bertahan beberapa detik di home screen, kemudian me restart ke tampilan awal /load screen shopee secara berulang2?;Positif
Buruk. Setelah diupdate malah ngga bisa login. Jasa kirim otomatis dipilihkan shopee. Tidak fair. Giliran buyer mau ubah opsi jasa kirim eh udah keduluan seller acc jasa kirim. Ongkir id express yang tadinya cuman 7500 semenjak ada kebijakan shopee yang baru jadi 12.000. Korupsi.;Negatif
Gak Bisa pilih jasa kirim sekarang, bisa pilih setelah 1 jam pemesanan, wooyy kenyamanan belanja seseorang itu beda2, ada yg suka pakai JNT, ada yg suka JNE, ada yg suka Si Cepat, karena pelayanan jasa pengiriman itu beda2, itu juga tergantung daerahnya, bukan tergantung dari lu shopee, gua tau lenapa kayak gini, karena lu udah punya ekspedisi sendiri, dulu aja lu butuh pembeli, sekarang udh kaya seolah2 gak butuh pembeli, bareng2 yokkk chat/email ke shopee untuk di kembalikan seperti semula....;Negatif
Ini shopee jadi gak bisa diandelin buat belanja, gak bisa milih jasa ekspedisi sendiri, terus jasa ekspedisi shopee express nya lama banget lagi. Bikin kesel, malah was2 mau belanja apalagi yg mahal2 takut barang gak sampe. Ekspedisi lain bisa cuma sehari sampe. Pihak shopee tolong lah balikin pilihan jasa ekspedisi nya. Pembeli rela bayar ongkir agak mahal tapi barang bisa sampe tepat waktu dan aman.;Negatif
Aplikasinya bagus tetapi akun saya di batasi dalam pembelian padahal tidak melakukan hal hal yg merugikan dan ini aja baru pertama kali pembelian ,tolong jelaskan mengapa akun saya dibatasi ,padahal saya sudah mengajukan banding tapi nggak dikonfirmasi dari sekarang;Negatif
Dari bintang 2 q ubah jadi 1.. shopee express apaan anjim, yg namanya express itu pasti cepat.. punya masalah internal tp gak harus konsumen kena dampak dong harus profesional.. ngapain gk diserahkan saja ke jasa ekspedisi yg sudah2..;Negatif
Sekarang jadi ga bisa pilih ekspedisi. Yang pilih reguler langsung diarahkan ke j&t padahal saya tidak suka dengan ekspedisi ini karena pernah kejadian, pas saya lagi keluar rumah, paket datang dan yang di rumah ga begitu tahu masalah online shopping, eh ditipu dong sama kurirnya suruh bayar ongkir. Maka dari itu, tolong shopee untuk bisa mengembalikan pilihan ekspedisi sebelum checkout. Kalau tidak, ya masih banyak market place lain.;Negatif
Shopee skrg dah beda Ama yang dulu kecewa banget padahal dah berlangganan dah lama ???? tolong kembalikan shopee yang dulu!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;Negatif
setelah update maret 2021 ini, aplikasih shope di hp saya makin berat makin nge lag, dan sering gagal masuk di game. shopee bagus banyak fitur makin lama makin buanyak, tapi sayangnya makin lemot. maaf bintangnya menurun;Positif
SHOPEE BRENGSEK!!!!!!!!! Tolong Dong Bugnya Di Perbaiki, Saya Pencet Flash Sale Ngga Ngerespon, Baru 10 Menit Saya Tunggu Baru Ke Respon Pencetannya. Saya Kan Juga Pengen Ikutan Flash Sale!!!!;Negatif
Tak bisa pilih jasa pengiriman, terus pas mau belanja ngerubah pembayaran ke shopeepay tidak di beritahu jumlah yang harus di isi shopeepay nya, jika di kembalikan seperti semula, berubah bintang 5 lagi,;Negatif
