userName,content,score,at
Raina Priyatna Putri,"Ini kenapa ya? Kok ngga bisa kebuka? Mau daring jadi susah nih, mau lewat pake kode juga sama ngga bisa masuk. Tolong dong benerin",1,2022-03-08 01:03:03
herni aprliawanti,Apk nya jlk kita gk bsa msk keluar bae,1,2022-03-08 00:55:00
Dafa Aditia,Apk nya error' bang,1,2022-03-08 00:54:12
Muhammad Raihan Al Fatih,"Gak bisa pake background, gak bisa pindah muka pas full screen. Jadi kehalang tulisannya. Jelek bener ni app ya!!!! Pengen kasih ½ ★ tapi gak bisa!!!!",1,2022-03-08 00:52:28
Amanto,Kemarin2 bisa join meetnya sekarang kok kayak susah gtu pas dibuka meetnya keluar terus padahal beberapa guru memakai apk ini untuk proses pembelajaran jadinya ketinggalan gara2 apknya bermasalah,1,2022-03-08 00:49:45
Andris Walmuhlis,Jelek,1,2022-03-08 00:49:23
Aprilia Azzahra,Mau masuk tapi keluar terus,1,2022-03-08 00:47:10
Kak Riko,nagusss............njyyyyggyyyyyyyyyyyyyyyyyyyyyyyyyyy ampe apk xxxxxxxxxxx nga mauuuujjjujjjjj kepakeeeeeeeeeeeeee sangking bgssssssssssssssssby bgusssssssssssss bagusssssssssssssssssss nya ampe keluar keluarrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrggshshshjsjsjdkfkfjgjkgkfkfkfjjfjfjfjfjfjjfjfjfjfjgjcjcjvnnvnvnvmvmvmvmvmkvkk𝕊𝕒𝕪𝕒 𝕥𝕚𝕕𝕒𝕜 𝕡𝕖𝕕𝕦𝕝𝕚 𝕕𝕖𝕟𝕘𝕒𝕟 𝕡𝕠𝕤𝕥𝕚𝕟𝕘𝕒𝕟 𝕚𝕟𝕚 𝕤𝕒𝕪𝕒 𝕙𝕒𝕟𝕪𝕒 𝕜𝕖𝕔𝕖𝕨𝕒 𝕤𝕒𝕞𝕒 𝕗𝕚𝕝𝕞 𝕊ℍ𝕀𝕍𝔸 𝕕𝕚 𝔸ℕ𝕋𝕍 𝕜𝕖𝕟𝕒𝕡𝕒 𝕀𝕟𝕤𝕗𝕖𝕜𝕥𝕦𝕣 𝕃𝕒,5,2022-03-08 00:46:21
Mirza Suryana,"Aplikasi sampah, masa suara tidak bisa didengar orang lain, udah gitu sering force close gajelas benerin lah anying",1,2022-03-08 00:45:17
Sophie Inara,Puas,5,2022-03-08 00:45:16
Riki fahrul muhsin,Good,5,2022-03-08 00:41:15
Nanda Rinalya ZT,Ga bisaaa dibukaa aplokasi nya,1,2022-03-08 00:37:29
desi hariani,*bagus sekali untuk di download btul aku gak boong coba deh*,5,2022-03-08 00:26:56
Noya Madu,Aplksih ini bgs bangt wajib pakee!!!!,5,2022-03-08 00:24:47
ACE,"Jelek banget.... gak bisa masuk, dari tadi keluar masuk terus.................",1,2022-03-08 00:20:48
Icab Ihsan,Woi apk vangke lah gw g bisa masuk meet cok,1,2022-03-08 00:02:25
Geysah Putri,Apk nya ndk bisa masuk udah di coba brp kali tetap ndk bisa,1,2022-03-08 00:01:40
Aisyah Isna murti,ko udah gabisa merecord yaa rapat yaa,2,2022-03-07 23:32:38
Daus Fetra,Bagus,5,2022-03-07 23:22:23
Theresia Novrisa jehadut,selalu keluar terus ketika di pke,1,2022-03-07 23:01:52
Joko Setiawan,"Kamu nyedot kuotanya banyak sekali, aku tidak bangga, aku ingin uninstall kamu",1,2022-03-07 22:51:21
ratna dewi,"Tadi saat gm suara dan video saya tidak bisa msuk, jd tdk d anggap hadir oleh gurunya padahal sy sdh hadir di situ. Dl sblm d update ok ok aj kok skrg mlh eror gini?",3,2022-03-07 21:07:49
Imam MaulanaDhalle181,ImamMaulanaaliasImammanalenamasihhidup dikarawangigisamamamahmariamtapiimamdipenjaradilapaskarawangdiwarungbambu,5,2022-03-07 19:17:59
Elmi Marisa,Kenapa efek filter backround dihilangkan pada update baru?,2,2022-03-07 17:25:48
Muthia Tazkiyah,"kemarin baik2 aja, pas udah di update kok jadi gabisa masuk ke google meetnya ya?? jadinya saya gabisa join rapat",1,2022-03-07 17:21:41
Lega Wiratama,"Gw saranin yg gak bisa masuk appnya/pas mau buka appnya malah keluar ke home, download versi gmeet yg lama banyak di google,work di gw soalnya",4,2022-03-07 16:55:57
Fiqri Hariyanto,Mantappp,5,2022-03-07 16:35:50
M. Haris Saiful Fatah,tidak bisa dibuka ya,1,2022-03-07 14:54:08
Rindy Agustin,Gabisa masuk,1,2022-03-07 14:47:39
Ruth Violyn,"can't use the background for me, I'm annoyed with this because I can't use BACKGROUND 😡😡😡",2,2022-03-07 14:45:39
Fenny Oktawana,habis pembaruan G bisa masuk😔 tolong di perbaiki,1,2022-03-07 14:24:10
kar kim,NEW,5,2022-03-07 13:35:52
DAME IRWAN SILABAN,"pas masuk apknya keluar keluar sendiri,apk burik huuu,dlu g kegini njir,tolong dìbagusin oy",1,2022-03-07 13:26:55
Adi Saputra,Ga bisa dibuka aplikasi gmeet nya klo di klik langsnung keluar gitu,1,2022-03-07 13:15:39
26_Rafif Abid,"Aplikasi tidak dapat dibuka, kembali ke beranda terus",1,2022-03-07 13:03:09
Rest King,"Kok gak bisa dibuka ? Padahal jaringan lancar aja gimana sih ? Udah ku download berkali , masih aja gak bisa dibuka",1,2022-03-07 12:24:28
rondi muhadyarso,Aplikasi tidak mau terbuka tidak bisa bergabung rapat sekolah,1,2022-03-07 12:24:27
Ardiana Wafda martalina,Bagusnya,5,2022-03-07 11:34:50
sri khofifah,Apknya ga bisa dipakai giliran mau dipakai malah eror tolong diperbaiki,1,2022-03-07 11:12:48
Ibu Musriah,Kok keluar terus ya! Gk seperti biasanya,1,2022-03-07 11:07:04
Adi Frianto,"Busuk gua jadi absen kuliah gara"" ga bisa join""",1,2022-03-07 10:48:35
Alvin No,Sangat baguss sekali,5,2022-03-07 10:11:08
Frans Yohanes Miokbun,"Apk nya bagus untuk memudah kan,tapi sayang nya kenapa bisa keluar truss ya mohon di stabilkan kembali ya makasih🙏🙏",1,2022-03-07 10:08:11
Josua Lsm,Malah gk bisa masuk setelah aplikasi ini di upgrade,1,2022-03-07 09:24:01
Pino Napitupulu,"Sangat membantu saat daring, Tapi masalahnya jaringan saya stabil tapi kok keluar dari rapat mulu tod _-",1,2022-03-07 09:20:35
fixi x,Ekosistem sampah,1,2022-03-07 09:18:18
Ardyan Dwi Cahyo,Raiso di buka njir,1,2022-03-07 08:59:43
AGUS RIJALDIN 2-C,Sangat bermanfaat,5,2022-03-07 08:36:48
usmin saputra use,"sesak lagi kelas, buru2 ku unduh eh nda bisa masuk kluar mulu!-_-",1,2022-03-07 08:02:58
yadi supriyadi,Kenapa ga bisa di buka untuk apl nya,2,2022-03-07 07:55:13
syintia purnama,Gak bisa dibuka,1,2022-03-07 07:47:28
Tiurida Sipahutar,Knapa gmeet nya ngak bisa di instal kak??,1,2022-03-07 06:51:23
Ratih Oktavia,Bagus,5,2022-03-07 06:07:23
Wina Tuhumuri,Sangat membantu,5,2022-03-07 04:48:53
hendra Bayu,Sangat bagus.,5,2022-03-07 04:10:36
Rock Bottomz,Semejak Update terbaru ngak bisa akses,1,2022-03-07 03:58:37
Dwi Fitriyani,Kenapa si aku selalu ga bisa download meet ini pdhl klo aku download apk lain bisa,2,2022-03-07 03:38:22
Radian,"Ini kenapa ya setelah di update malah gak bisa masuk ke aplnya malah keluar sendiri secara terus menerus.kan jadi gak bisa ikut meet sekolah,tolong diperbaiki lagi_-",1,2022-03-07 03:35:13
Sonya Rondnuwu,Bagus,5,2022-03-07 03:20:33
Ahmad Faishal Faiz,Kok gak bisa di buka ?,3,2022-03-07 02:51:15
Sayur Wortel,Aplikasi tidak bisa dibuka,1,2022-03-07 02:45:07
Tantowi Yahya,"Apl nya rusak, masak gak bisa masuk G meet",1,2022-03-07 02:38:32
mariatul kibtiah,Sangat membantu 👍👍,4,2022-03-07 02:31:40
Habib Adyuda,Tolonggggggggggggggggggggggg ygggggggggggggggggggggggg punyaa Aaaaa Aaaaa Aaaaa Aaaaa Aaaaa aplikasi III iiii iiii iiii iiii iiii iniiii iiii ga bisa diakses,1,2022-03-07 02:29:45
Tuti Anawiyah,setelah update knp gmeet nya ga bisa dibuka ya?? ad maksimum untuk versi android brp kah? hp saya kentang tolong:),1,2022-03-07 02:22:06
Ibnu Zein,"Aplikasi nya bagus buat daring, tapi hari ini waktu saya klik apk g meet nya keluar sendiri kembali ke beranda dan gak bisa masuk lagi",1,2022-03-07 02:15:38
Dicky Wahyu Siahaan,"Saya mau tanya, ini knp google meet nya gak bisa dibuka? Tolong diperbaiki segera!!! Krna ini saya gak bisa mengikuti kuliah!! Tolong developer diperbaiki!!! Supaya kami bisa mengikuti proses pembelajaran kami di google meet!!!",1,2022-03-07 02:06:50
Eza Narayana,Ok,2,2022-03-07 02:06:10
Naurah Qurrota Aini,Maaf kalo bintang 2 karena akun saya gk ada maaf,2,2022-03-07 02:01:18
bian Naya123,Kenapa tiba tiba saya mengalami masalah ya pdhal biasanya tidak ini saat saya mau klik gmeet malah keluar lgi trus berulang ulang seperti itu saya lgi ada meet penting pdhal sebelumnya tidak pernah terjadi seperti ini dahlah malas klo bisa kasih bintang 0 saya kasih deh,1,2022-03-07 01:59:52
ryzna Wati,Cuma bikin tambahan backgrown bagus kok,5,2022-03-07 01:56:17
Nadira Maulida,"Gak ada pengalaman, soalnya masih noob",5,2022-03-07 01:46:00
Dalilun Najih,Good,5,2022-03-07 01:45:39
Sofia Hutasoit,Ga bisa dibuka bintang 1,1,2022-03-07 01:40:57
Abdul Roup,Ok,5,2022-03-07 01:40:39
englis merdeka hen ola,punya saya gak bisa buka link mert ama apknya,1,2022-03-07 01:33:17
Teresani Hutasoit,Tolong diperbaiki apli nya abis aku gk bisa setiap aku masuk langsung kluar de tolong dong diperbaiki abisnya aki jdi gk bisa belajar,1,2022-03-07 01:32:45
Ilham Adji Pamungkas,Kecewaaa,3,2022-03-07 01:28:19
muhammad khoiruza,Aplikasi keluar-keluar sendiri,1,2022-03-07 01:27:03
Adhwa Fajri,"Sama dengan yang kenapa meet jadi tidak bisa dipakai...keluar2 terus, ga bisa nyambung , anak saya mau ikut pelajaran sekolahnya jadi tidak bisa ikut..padahal minggu kemarin habis diupdate...hari ini mau dipake jadi tidak bisa..sudah diinstal ulang juga tidak bisa Harusnya kalau ada trouble..harus segera dibenahi",1,2022-03-07 01:22:27
Indri nova Agian,Bagus bangat,1,2022-03-07 01:18:29
Azizah Naafiah,Pas install ulang malah jadi ga mau dibuka.. keluar terus...,1,2022-03-07 01:16:35
Rini Rini pohan,Tidak bisa digunakan,1,2022-03-07 01:16:20
Lazza Karomah,Kok di hp xiomi tdk bisa di buka siii,1,2022-03-07 01:15:38
Elisa Jawari Purba,"Dulu apknya bagus dan memudahkan untuk perkuliahan daring. Tapi hari ini saat saya mau pakai, malah gak bisa join. Dan udah unistal-instal, malah gak bisa dibuka. Tolong segera perbaiki.",1,2022-03-07 01:08:22
Amel Nazra,Ko aplikasinya gabisa dibuka baru instal,1,2022-03-07 01:04:10
Eslin Situmorang,Gak bisa kebuka,1,2022-03-07 01:01:08
Zenza Harnold,Sudah tidak bisa di buka setelah di update,1,2022-03-07 00:55:48
Dewi,ok,5,2022-03-07 00:55:22
Kelvin Kelvin,EROR,5,2022-03-07 00:50:13
jovan jovan,mau masuk gak bisa padahal masih tdk masalah minggu lalu,1,2022-03-07 00:47:14
Sulis Muis,apknya sangat mnbntu tpi stlh di update malah tdk bisa terbuka,1,2022-03-07 00:38:57
Sergius Mowata,TDK bisa pake ni,1,2022-03-07 00:33:10
Daffa Faturrahman,Error gk bisa dipakai semenjak update,1,2022-03-07 00:30:39
Mas Kobra,awowkwk,1,2022-03-07 00:25:06
cromtic 1887,"Tolong Perbaiki google meet nya karena pas saya masuk meet,google meet nya kaya keluar masuk terus pdhal jaringan bagus",1,2022-03-07 00:23:33
Ariel Syaron Gonzales bako,Bagus,4,2022-03-07 00:20:49
Firdaus 19,Ok,5,2022-03-07 00:15:53
JougadHD24,Saat saya pakai tablet kenapa saya tidak bisa join meet sekolah ya,1,2022-03-07 00:13:29
Ayu Damayanti,Tidak bisa membuka,3,2022-03-07 00:06:43
Edward Poltak Siburian,Knp di aku gk bisa ke buka padahal jaringan aku udh bagus tolong di perbaikin,2,2022-03-07 00:02:45
Yuda Mahendra,"Buatin filter yg cantik, sama jangan dibuat mirror",4,2022-03-06 23:45:05
Jeje Jaya,"Kok gak bisa dibuka, kenapa ya",2,2022-03-06 23:44:20
faiqotul hikma,tolong diperbaiki lagi dong google meet mau buka eh keluar sendiri mulu pdhl butuh banget buat daring,3,2022-03-06 23:05:25
Jafar sabah Al ma’ruf,"sangat bagus, dari segi suara dan videonya sangat jelas",5,2022-03-06 22:23:29
Faiza Naila,"Kak kok aku gk bisak masuk google meetnya padahal besok aku mo meet pelajaran kek mana nih kak kemaren jugak gk bisak untung pakek ZOOM tapi besok aku gk absen karna besok pakek google meet..😭😭, ternyata APKnya yg eror setelahku UPDET kukira HPku yg rusak kek mana nihhh kak plis kak diperbaiki secepatnya, yahh besok aku gk bisak google meet udah ituh harus absen jugak kek mana kak, kak devoloper tolong diperbaiki yahhh pliss kak, tapi aku tetep kasih bintang 5 kok karna sejauh inih dah bantu..",5,2022-03-06 19:52:28
Amor Zxc,Baik,5,2022-03-06 18:17:19
SUPRIONO SD,Mantaaap,5,2022-03-06 17:12:23
Gigin Ginanjar,Gabisa di bukaa..,1,2022-03-06 16:38:38
Andre 62,Gg,5,2022-03-06 16:25:09
Natrom 74,Bagus,5,2022-03-06 15:39:41
Rizqy Hanint Roficho Akbar O,Aneh,1,2022-03-06 14:56:21
Risa Nurfadilah,Bagus,5,2022-03-06 14:53:26
MANUEL SIMANGUNSONG,Tidak bisa digunakan,5,2022-03-06 14:08:07
Gendhis Rahma Setiawati,sangat membantu,5,2022-03-06 13:43:21
Muhammad feri nafi' Manajemen 21 062,"Jarene Friska Kon ruwet, ga jelas",1,2022-03-06 13:05:19
Risydauswatun Hasanah,Gak bisa di klik,1,2022-03-06 12:50:11
FERRY SETIAWAN,Ga bisa di buka untuh hp yg fersi os nya 6🤗 menyedihkan,2,2022-03-06 12:49:58
Nova Lestari,Kenapa gmeetnya ngk bs dibuka.pas mau dibuka langsung kluar😩pliss tolong diperbaiki lagi ya🙏🙏,1,2022-03-06 10:41:59
Epafras Silaban16,Saya kecewa Setelah update malah gk bisa lagi dibuka Tolonglah diperbaiki kayak semula,2,2022-03-06 10:16:48
Hafid wabid,Bgs,5,2022-03-06 09:27:43
M Tohir Quluubana,Top,5,2022-03-06 07:32:14
Putri Diandra,Waaaa Bagus sekali,4,2022-03-06 06:58:53
calvin Christian,Tolong di fix dlu ya ini kita jadi gk bisa masuk setelah update terbaru ini,1,2022-03-06 05:13:15
Asri Sunarda,Menyenangkan...audio bagus,5,2022-03-06 03:26:14
Joko Junaedi Junaedi,"Ko abs di download mlah g bsa kbka,mlahan kmbalii sndrii,tlg d prbaiki lagi.",2,2022-03-06 03:10:49
Ahmad Ardiyan,Keeren,5,2022-03-06 02:44:49
Umiranrl_ annisa,Kenapa sekarang tidak bisa tampil geoogle meet nya.,1,2022-03-06 02:40:25
Daffa' Armansyah,Cuk,2,2022-03-05 22:58:12
Taufiq Official Cover,Kenapa tdk bisa di buka?,5,2022-03-05 17:23:03
Ridwan firdaus,Baik,5,2022-03-05 15:30:50
020_Sinta Dwi Ariyani,Bagus,5,2022-03-05 14:22:30
Anita Yulianti,"Plis knp gk bisa masuk.., di pencet2 ngak masuk2 malah keluar tolong ya ini gmn ni lagi butuh bngt tolong...bngt ya, dh 3 kali apus download apus download",1,2022-03-05 14:10:20
Pau Lina,Gak bisa dibuka,1,2022-03-05 12:38:56
Japan okinawa,"Aplikasinya kurang interaktif, klw ada trouble tidak ada informasi dari aplikasi masalahnya ada di mana",1,2022-03-05 12:22:47
Jelita Candy,Nda mt buka ini app d hp saya,5,2022-03-05 11:15:38
Erni_ Cute06,Sekarang google meet ketika masuk malah tidak bisa mengklik apa'',1,2022-03-05 11:02:01
Sarwan Hamid,Mantap,5,2022-03-05 10:12:33
Muhammad Dimas Azhari,Ok,5,2022-03-05 10:05:57
Isti qomah,Bagus tapi pas download ulang kok bisa terdownload,4,2022-03-05 08:34:29
37_Ria Rifana,Aplikasinya baru di download malah gabisa ke pake di hp. Karena keluar masuk terus padahal dah instal ulang masih aja gabisa dipake. Kenapa ya.. Tolong perbaikannya dipercepat ya jadi ganyaman make apk ini,1,2022-03-05 08:21:30
karim sidiqi,Sejak kemaren kenapa tidak bisa dibuka ya aplikasinya ??,1,2022-03-05 08:15:37
Kevin Hezkia,Tolong kenapa aplikasi nya sering keluar sendiri,1,2022-03-05 07:36:39
Irham Wahyudi,Mengandung virus HEUR/APC.YAV,1,2022-03-05 07:00:16
Fito,"Aplikasi nya bagus tapi dari kemarin gak bisa dibuka selalu jeluar sendiri ,semoga cpt diperbaiki",1,2022-03-05 06:47:30
Erma Setiawati,jelek,1,2022-03-05 06:38:13
Joyo Boyo,Mantap,5,2022-03-05 05:50:47
Gratia Murni,Aplikasi nya bagus download kuyy,5,2022-03-05 05:37:03
cindy claudia,tidak bisa digunakaan,1,2022-03-05 05:03:24
Purrwanegara Mina,Bagus sekali Google meet,4,2022-03-05 03:32:33
M. Ainun Najib,Ya bagusss,5,2022-03-05 03:14:28
Ginola Jose De Sousa,MEET PUKI B MASOK SN BISA TOLO BOA BSONG SEMUA YG BIKIN MEET,1,2022-03-05 02:22:11
Jhonny Manurung,Sangat bagus tapi pas mendowload lelet lama sekali,5,2022-03-05 02:08:18
Fika Putri,Bagus 👎 tapi boong 👍,5,2022-03-05 01:55:34
Azhar Fatwa amari,"Kenapa saat di perbaharui, lalu di buka ga bisa? Tolong dong perbaiki lagi, ga bisa di buka ini di hp saya",1,2022-03-05 01:55:01
Lily Angely,Meet saya kenapa oh?baru dipencet apknya langsung keluar,1,2022-03-05 01:46:23
Endah Ariani M,Google meet tidak bisa dibuka di HP saya,1,2022-03-05 01:43:53
Myckel Simangunsong,Mengapa apk ini pas saya membuka nya apk ini keluar keluar tolong di perbaiki🙏🙏,1,2022-03-05 01:34:34
Vania Sirait,Tidak bisa di buka dengan memasukan ling,2,2022-03-05 01:29:20
Anita Mayra,Tolong diperbaiki apk nya saya daring ngk bisa ikut kelas gegara ngk bisa masuk,1,2022-03-05 01:09:58
Imas Rosita,Aplikasinya sangat bagus,5,2022-03-05 01:02:56
Ade Fitrah,Good,5,2022-03-05 00:52:16
Dika Sofian,"Apknya yabergunasi.........................................,..",5,2022-03-04 21:55:14
Virnie Rahmadina,ga bisa pake filternya,1,2022-03-04 16:37:25
Kusnadi Kusnadi,"Mohon mff ka,ko sya tdak bisa masuk. Tiap login mental mulu nge bugg gitu. Tolong informasi nya ka knapa ini. Sekian terimakasih",1,2022-03-04 16:18:14
LnT Entertainment,Kenapa gak ada fitur filter???,1,2022-03-04 15:55:12
Eva Warda,"Tidak bisa dibuka, ketika akan membuka aplikasi selalu keluar terus. Padahal sebelumnya tidak pernah bermasalah seperti ini. Tolong diperbaiki",1,2022-03-04 14:18:33
Amirah Aqilah,Masi sering putus putus,3,2022-03-04 14:09:18
NUR ROKHMAH DWI MULYASARI,"kembali2 trsss, ga bisa masuk ke apk nya",1,2022-03-04 13:45:30
tri yono,"Aplikasinya, barusan saya update. Sekarang jadi tidak bisa masuk ke goole meet.",3,2022-03-04 13:31:28
Mahmud Saputra,Sangat bagus,1,2022-03-04 13:21:27
Maila Mgl,"Suka sama aplikasinya yg membantu sekolah,Tapi aku lebih suka ptm",5,2022-03-04 12:45:52
Nurul Laely Yatul Badriah,Memuaskan,5,2022-03-04 11:29:31
Sri Tarniti,Very good,5,2022-03-04 11:20:18
Agung Arfan kasim,Kok gak bisa masuk yah padahal udah ngikutin tutorial di yutub,1,2022-03-04 11:05:44
edhis tya,karena saya sudah mencoba lebih dari 2× utk mendownload ini tp tidak bisa bisa,1,2022-03-04 09:44:10
nita sri Handayani,"Entah kenapa tiba2 ga bisa diakses. Mau join meet feedback nya ""tidak bisa menampilkan rapat"" udh diuninstal, pas di instal lg malah ga bisa",3,2022-03-04 09:40:05
ramsuli ramsuli,Cobak bintng 4 dulu,3,2022-03-04 08:48:16
Cyan,"Not bad bagi aku tapi sehabis update terbaru aku jadi gak bisa masuk meet sekolah sama gak bisa bikin room padahal kemaren bisa ya dari yang aku liat di rating banyak yang bilang ""sehabis update gak bisa masuk apk dan keluar2"" awalnya ngira error tapi ternyata dari updtae bbrp orang bakal gak kena mungkin tapi bbrp kena kek saya tolong goggle di benerin lagi updatenya biar nanti saya dan orang2 yang kena bisa masuk meet",3,2022-03-04 07:47:44
Gak Tau,Percuma update kalau audio profil masih jelek,1,2022-03-04 06:57:42
Tri AZ Kid TV,Jajajakaa,5,2022-03-04 06:56:33
Meme Fujiati,"Kak, hp saya ram 2. Meet saya waktu dibuka langsung menutup sendiri seperti tidak mau dipakai. Itu caranya bagaimana :"")",3,2022-03-04 06:50:52
Viola Setiawan,Watapak,5,2022-03-04 06:40:14
Luqmaan Ilham Choiry,Kenapa keluar app mulu sih tiap app nya di buka,3,2022-03-04 06:37:10
Alvero Gifari Dapasa,"Error, gak bisa masuk gmeet",1,2022-03-04 06:23:37
Desi Romadona,"Baguss ada filter""nya, tapi skrang tiba-tiba ilang itu kenapa ya?",5,2022-03-04 06:13:39
Sachrani Pratiwi,Kenapa gabisa dipake? Kekuar trus?,1,2022-03-04 06:03:05
aditia rahman,sangat bagus,5,2022-03-04 05:41:58
Aretha Kartika,Ini aplikasi penting banget buat aku online,5,2022-03-04 05:25:37
Farid Rama10,GAME NYA SERUU BANGET!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,2022-03-04 05:02:41
Ayuddes Yuliadi,Tidak bisa buka link gmeet,1,2022-03-04 04:28:07
Primson BSG,Error,1,2022-03-04 04:19:17
MINI Faleta,Bagus,5,2022-03-04 03:25:37
ANNISA AYU FA'ADHILAH,Bagus banget aplikasinya,5,2022-03-04 03:21:29
Putri Dewi Fatimah,Sangat suka,5,2022-03-04 03:04:30
Wandi Wandi,Mantap,5,2022-03-04 02:37:40
Muhimam Arifin,"Sekarang malah nggak bisa salin chat di pesan dalam panggilan. Ditambah UI presentasi nggak diubah2, masa presentasi ketutup muka kita. Mending jendela face cam saat presentasi yg lebar itu bisa dipindah-pindah seperti jendela kecil saat chat pesat dalam panggilan.",3,2022-03-04 02:24:52
Itz Haruuツ,Unutk kepada google tolonh di fix sebenarnya sudah bagus tetapi google meet saya eror tidak ada suara padahal setel lagu aman dll sudah ke service tapi aman² saja tolong di fix,3,2022-03-04 02:18:15
Niken dini,Permisi saya mau bilang kenapa google meet saya tidak bisa dibuka. Tolong untuk diperbaiki,1,2022-03-04 02:07:21
Yakobus Rialdo Paty,Kenapa gak bisa dibuka ya,1,2022-03-04 01:44:31
Sakha Azel,Good,5,2022-03-04 01:43:38
Natalia Naibaho,Susah untuk masuk meet,1,2022-03-04 01:43:28
Rizal Manurung,Kok ga bisa masuk ke dalam meeting Setiap buka aplikasinya pasti langsung terlempar ke beranda hp,1,2022-03-04 01:38:46
Kadal Arab,"Gak bisa masuk, aplikasi keluar terus",1,2022-03-04 01:33:47
Vivo Gold,Bagus suka senja aplikasinya,3,2022-03-04 01:33:30
Kurnia Yasin,"kenapa ya engga bisa dibuka, padahal kemaren engga kenapa-kenapa tapi ini pas mau meet malah engga bisa masuk, bisa tolong dibantu g ini kenapa engga bisa dibuka sama sekali",1,2022-03-04 01:33:25
Marcel Andika,Apk gak guna udah di donload kok gak bisa di buka!!!!,1,2022-03-04 01:30:35
Vivi okta Liana,Ga bisa dibukw,1,2022-03-04 01:28:17
sharpfrilya,worst app👎,1,2022-03-04 01:15:16
Pikachu Ar,Tidak bisa masuk,1,2022-03-04 01:13:11
Rafaza Lolly Maritza,I don't like this app⭐,1,2022-03-04 01:13:01
Siti Jamila,Saya mau join meet tiba² kembali lagi ke layar utama,1,2022-03-04 00:59:56
salsabila Syffa,Apk nya kadang ngeleg,3,2022-03-04 00:47:42
Mohammad irfan irsandi,Keluar sendiri,1,2022-03-04 00:42:13
rosita,tidak dapat masuk ke google mee,1,2022-03-04 00:38:13
Finti Fatimah,Cocok untuk pbm,5,2022-03-04 00:37:13
Sri Wahyuni,Gak biss buka google meet,1,2022-03-04 00:31:55
Nazwa maretha Shifa vania,Masih mencoba,3,2022-03-04 00:23:16
